,Label,FileName,Score,left,top,Width,Height
3944,lavenderDie,MC2-Image-Data/Person23/Person23_50.jpg,0.57795,1398,928,363,484
3945,silverStraw,MC2-Image-Data/Person23/Person23_78.jpg,0.38768,1035,736,3011,2158
3946,lavenderDie,MC2-Image-Data/Person23/Person23_78.jpg,0.30437,1103,1835,363,424
3947,eyeball,MC2-Image-Data/Person23/Person23_46.jpg,0.33361,350,11,1304,797
3948,metalKey,MC2-Image-Data/Person23/Person23_46.jpg,0.25397,820,1472,1519,1563
3949,sign,MC2-Image-Data/Person23/Person23_46.jpg,0.41588,2514,716,1008,2319
3950,lavenderDie,MC2-Image-Data/Person23/Person23_52.jpg,0.37923,1640,1140,444,494
3951,yellowBag,MC2-Image-Data/Person23/Person23_52.jpg,0.25526,14,11,1922,1825
3952,eyeball,MC2-Image-Data/Person23/Person23_53.jpg,0.25332,1183,2127,753,696
3953,sign,MC2-Image-Data/Person23/Person23_53.jpg,0.28844000000000003,3092,615,955,2389
3954,lavenderDie,MC2-Image-Data/Person23/Person23_53.jpg,0.37161,1103,2208,377,515
3955,yellowBag,MC2-Image-Data/Person23/Person23_53.jpg,0.25056,1156,1644,1990,1392
3956,birdCall,MC2-Image-Data/Person23/Person23_47.jpg,0.42531,363,1885,1855,1150
3957,cupcakePaper,MC2-Image-Data/Person23/Person23_47.jpg,0.38676,1277,817,1775,2027
3958,eyeball,MC2-Image-Data/Person23/Person23_47.jpg,0.32854,1452,2329,861,706
3959,trophy,MC2-Image-Data/Person23/Person23_47.jpg,0.36637,189,1966,1613,1069
3960,hairClip,MC2-Image-Data/Person23/Person23_47.jpg,0.33657,296,1906,1412,1129
3961,yellowBag,MC2-Image-Data/Person23/Person23_47.jpg,0.36265,1344,11,2702,1724
3962,cupcakePaper,MC2-Image-Data/Person23/Person23_80.jpg,0.49567,1264,968,1788,2067
3963,eyeball,MC2-Image-Data/Person23/Person23_80.jpg,0.3645,1183,1825,807,918
3964,paperPlate,MC2-Image-Data/Person23/Person23_80.jpg,0.5594100000000001,1076,313,2715,2722
3965,pumpkinNotes,MC2-Image-Data/Person23/Person23_80.jpg,0.26878,1224,847,2420,1976
3966,blueSunglasses,MC2-Image-Data/Person23/Person23_80.jpg,0.37068,1775,1180,1358,898
3967,eyeball,MC2-Image-Data/Person23/Person23_43.jpg,0.35751,1990,1129,901,605
3968,noisemaker,MC2-Image-Data/Person23/Person23_43.jpg,0.30598000000000003,1049,636,2836,1946
3969,pinkCandle,MC2-Image-Data/Person23/Person23_43.jpg,0.28965,1976,1039,390,1140
3970,sign,MC2-Image-Data/Person23/Person23_43.jpg,0.29388000000000003,2850,11,928,1502
3971,lavenderDie,MC2-Image-Data/Person23/Person23_43.jpg,0.32603000000000004,3145,1835,283,394
3972,yellowBag,MC2-Image-Data/Person23/Person23_43.jpg,0.26159,14,132,2299,2087
3973,cloudSign,MC2-Image-Data/Person23/Person23_57.jpg,0.43151000000000006,1156,1674,1439,1361
3974,cupcakePaper,MC2-Image-Data/Person23/Person23_57.jpg,0.27621999999999997,2043,1754,1398,1281
3975,partyFavor,MC2-Image-Data/Person23/Person23_57.jpg,0.28867,1654,1381,1586,1381
3976,pumpkinNotes,MC2-Image-Data/Person23/Person23_57.jpg,0.3387,1654,1543,2178,1492
3977,redWhistle,MC2-Image-Data/Person23/Person23_57.jpg,0.30756999999999995,807,1210,1519,1210
3978,sign,MC2-Image-Data/Person23/Person23_57.jpg,0.37827,444,11,1116,1674
3979,lavenderDie,MC2-Image-Data/Person23/Person23_57.jpg,0.39403,3387,726,350,484
3980,eyeball,MC2-Image-Data/Person23/Person23_56.jpg,0.34707,3213,1936,780,676
3981,canadaPencil,MC2-Image-Data/Person23/Person23_42.jpg,0.2783,14,847,2742,2188
3982,cloudSign,MC2-Image-Data/Person23/Person23_42.jpg,0.25221,1008,11,1694,1170
3983,partyFavor,MC2-Image-Data/Person23/Person23_42.jpg,0.32156999999999997,2070,11,1909,1603
3984,sign,MC2-Image-Data/Person23/Person23_42.jpg,0.49618999999999996,1331,857,1089,2178
3985,stickerBox,MC2-Image-Data/Person23/Person23_42.jpg,0.31476,1734,1311,1412,1724
3986,cloudSign,MC2-Image-Data/Person23/Person23_81.jpg,0.37859,323,31,1371,1432
3987,cupcakePaper,MC2-Image-Data/Person23/Person23_81.jpg,0.37059000000000003,672,1019,1801,1623
3988,pinkCandle,MC2-Image-Data/Person23/Person23_81.jpg,0.25468,1412,1200,363,1260
3989,sign,MC2-Image-Data/Person23/Person23_81.jpg,0.37338000000000005,659,11,699,1865
3990,cloudSign,MC2-Image-Data/Person23/Person23_83.jpg,0.25334,1210,1613,713,837
3991,cupcakePaper,MC2-Image-Data/Person23/Person23_83.jpg,0.586,646,263,1869,2289
3992,eyeball,MC2-Image-Data/Person23/Person23_83.jpg,0.28469,780,384,1049,1190
3993,paperPlate,MC2-Image-Data/Person23/Person23_83.jpg,0.75851,148,273,2809,2591
3994,pinkCandle,MC2-Image-Data/Person23/Person23_83.jpg,0.36658,3401,1240,417,1170
3995,pumpkinNotes,MC2-Image-Data/Person23/Person23_83.jpg,0.47255,457,202,2218,1976
3996,sign,MC2-Image-Data/Person23/Person23_83.jpg,0.31,2299,303,1452,2591
3997,blueSunglasses,MC2-Image-Data/Person23/Person23_83.jpg,0.34417,1008,1825,1183,444
3998,cupcakePaper,MC2-Image-Data/Person23/Person23_54.jpg,0.28062,1008,1462,1721,1573
3999,sign,MC2-Image-Data/Person23/Person23_54.jpg,0.36233000000000004,2971,11,1076,1795
4000,lavenderDie,MC2-Image-Data/Person23/Person23_54.jpg,0.49207,1049,1603,404,454
4001,yellowBag,MC2-Image-Data/Person23/Person23_54.jpg,0.35753,820,1069,2097,1946
4002,canadaPencil,MC2-Image-Data/Person23/Person23_40.jpg,0.25551,2406,898,1640,1361
4003,eyeball,MC2-Image-Data/Person23/Person23_40.jpg,0.30376,2245,1119,1022,615
4004,noisemaker,MC2-Image-Data/Person23/Person23_40.jpg,0.26755999999999996,2245,404,1801,1956
4005,redWhistle,MC2-Image-Data/Person23/Person23_40.jpg,0.25329,2742,968,1089,1240
4006,sign,MC2-Image-Data/Person23/Person23_40.jpg,0.3273,2568,726,955,2309
4007,pinkCandle,MC2-Image-Data/Person23/Person23_68.jpg,0.32664,1358,1019,484,807
4008,sign,MC2-Image-Data/Person23/Person23_68.jpg,0.25828,3213,11,753,2440
4009,yellowBag,MC2-Image-Data/Person23/Person23_68.jpg,0.41700000000000004,14,696,1909,2268
4010,birdCall,MC2-Image-Data/Person23/Person23_69.jpg,0.28739000000000003,1748,837,1398,1523
4011,cloudSign,MC2-Image-Data/Person23/Person23_69.jpg,0.29174,108,11,1197,1039
4012,cupcakePaper,MC2-Image-Data/Person23/Person23_69.jpg,0.27510999999999997,565,11,2030,2006
4013,partyFavor,MC2-Image-Data/Person23/Person23_69.jpg,0.32769000000000004,1264,394,1775,2057
4014,pinkCandle,MC2-Image-Data/Person23/Person23_69.jpg,0.29249,1654,11,444,1140
4015,sign,MC2-Image-Data/Person23/Person23_69.jpg,0.52886,1439,21,874,2712
4016,silverStraw,MC2-Image-Data/Person23/Person23_69.jpg,0.29772,323,525,2500,2158
4017,vancouverCards,MC2-Image-Data/Person23/Person23_69.jpg,0.29151,336,787,2500,2248
4018,sign,MC2-Image-Data/Person23/Person23_41.jpg,0.34667,14,11,941,1865
4019,cloudSign,MC2-Image-Data/Person23/Person23_55.jpg,0.30251,1116,1664,1506,1371
4020,cupcakePaper,MC2-Image-Data/Person23/Person23_55.jpg,0.31313,457,464,1707,1442
4021,eyeball,MC2-Image-Data/Person23/Person23_55.jpg,0.29015,14,11,820,767
4022,partyFavor,MC2-Image-Data/Person23/Person23_55.jpg,0.46381000000000006,914,1512,1909,1523
4023,sign,MC2-Image-Data/Person23/Person23_55.jpg,0.33131,1412,1019,928,2016
4024,lavenderDie,MC2-Image-Data/Person23/Person23_55.jpg,0.58727,1398,918,336,525
4025,cloudSign,MC2-Image-Data/Person23/Person23_82.jpg,0.26111999999999996,753,1523,1062,1432
4026,cupcakePaper,MC2-Image-Data/Person23/Person23_82.jpg,0.60502,1479,656,1358,1916
4027,pumpkinNotes,MC2-Image-Data/Person23/Person23_82.jpg,0.29748,995,877,2339,1865
4028,sign,MC2-Image-Data/Person23/Person23_82.jpg,0.51162,135,11,1761,1422
4029,cloudSign,MC2-Image-Data/Person23/Person23_32.jpg,0.32295,1385,1079,914,1029
4030,metalKey,MC2-Image-Data/Person23/Person23_32.jpg,0.25556,1103,857,1546,1079
4031,pinkCandle,MC2-Image-Data/Person23/Person23_32.jpg,0.29138000000000003,1103,2097,377,938
4032,sign,MC2-Image-Data/Person23/Person23_32.jpg,0.5634,54,11,1331,1714
4033,blueSunglasses,MC2-Image-Data/Person23/Person23_32.jpg,0.34447,1183,1432,1385,353
4034,canadaPencil,MC2-Image-Data/Person23/Person23_26.jpg,0.25374,1371,242,1573,2672
4035,metalKey,MC2-Image-Data/Person23/Person23_26.jpg,0.29155,1129,797,1506,1200
4036,pinkCandle,MC2-Image-Data/Person23/Person23_26.jpg,0.45221000000000006,2003,1341,283,978
4037,sign,MC2-Image-Data/Person23/Person23_26.jpg,0.45535,1492,11,780,1684
4038,yellowBag,MC2-Image-Data/Person23/Person23_26.jpg,0.41038,1963,283,2084,2208
4039,birdCall,MC2-Image-Data/Person23/Person23_5.jpg,0.37253000000000003,1385,192,1546,1523
4040,cloudSign,MC2-Image-Data/Person23/Person23_5.jpg,0.3792,2245,1684,1519,1351
4041,eyeball,MC2-Image-Data/Person23/Person23_5.jpg,0.32699,834,2198,901,595
4042,sign,MC2-Image-Data/Person23/Person23_5.jpg,0.52228,2904,11,1143,2178
4043,blueSunglasses,MC2-Image-Data/Person23/Person23_5.jpg,0.29681,2258,474,1533,545
4044,birdCall,MC2-Image-Data/Person23/Person23_4.jpg,0.26114,377,373,2420,2037
4045,cloudSign,MC2-Image-Data/Person23/Person23_4.jpg,0.28475,1277,11,1183,1492
4046,pinkCandle,MC2-Image-Data/Person23/Person23_4.jpg,0.26821,1116,1926,377,1109
4047,pumpkinNotes,MC2-Image-Data/Person23/Person23_4.jpg,0.26278,874,797,1949,2037
4048,sign,MC2-Image-Data/Person23/Person23_4.jpg,0.47901000000000005,2648,81,1304,2611
4049,blueSunglasses,MC2-Image-Data/Person23/Person23_4.jpg,0.27793,1506,646,1277,636
4050,eyeball,MC2-Image-Data/Person23/Person23_27.jpg,0.41217,1506,726,699,525
4051,lavenderDie,MC2-Image-Data/Person23/Person23_27.jpg,0.51266,1694,716,336,515
4052,yellowBag,MC2-Image-Data/Person23/Person23_27.jpg,0.29289,1062,827,2769,1966
4053,cloudSign,MC2-Image-Data/Person23/Person23_33.jpg,0.43181,14,1019,901,1170
4054,birdCall,MC2-Image-Data/Person23/Person23_19.jpg,0.42428,686,565,1801,2087
4055,cupcakePaper,MC2-Image-Data/Person23/Person23_19.jpg,0.31801,1560,11,1775,2057
4056,eyeball,MC2-Image-Data/Person23/Person23_19.jpg,0.49315,740,1361,1076,948
4057,redWhistle,MC2-Image-Data/Person23/Person23_19.jpg,0.43043000000000003,861,1190,1412,1190
4058,blueSunglasses,MC2-Image-Data/Person23/Person23_19.jpg,0.30655,1049,1623,1049,384
4059,yellowBag,MC2-Image-Data/Person23/Person23_19.jpg,0.47412,14,11,1734,2520
4060,birdCall,MC2-Image-Data/Person23/Person23_25.jpg,0.2519,14,1764,1425,1271
4061,cloudSign,MC2-Image-Data/Person23/Person23_25.jpg,0.40313000000000004,1049,867,1062,1432
4062,metalKey,MC2-Image-Data/Person23/Person23_25.jpg,0.25842,229,1896,1519,1140
4063,partyFavor,MC2-Image-Data/Person23/Person23_25.jpg,0.31255,14,1785,1452,1250
4064,pinkCandle,MC2-Image-Data/Person23/Person23_25.jpg,0.29627,2285,424,310,1109
4065,sign,MC2-Image-Data/Person23/Person23_25.jpg,0.4124,955,777,699,2258
4066,blueSunglasses,MC2-Image-Data/Person23/Person23_25.jpg,0.31645999999999996,283,998,1425,807
4067,birdCall,MC2-Image-Data/Person23/Person23_31.jpg,0.26957,955,1502,2406,1512
4068,cloudSign,MC2-Image-Data/Person23/Person23_31.jpg,0.34308,2299,696,874,918
4069,eyeball,MC2-Image-Data/Person23/Person23_31.jpg,0.39765,1694,1573,901,988
4070,metalKey,MC2-Image-Data/Person23/Person23_31.jpg,0.45783,2796,222,1250,1482
4071,pinkCandle,MC2-Image-Data/Person23/Person23_31.jpg,0.38806,2433,847,578,1089
4072,redWhistle,MC2-Image-Data/Person23/Person23_31.jpg,0.84925,1022,1633,1654,1250
4073,sign,MC2-Image-Data/Person23/Person23_31.jpg,0.33775,2433,373,592,2440
4074,blueSunglasses,MC2-Image-Data/Person23/Person23_31.jpg,0.36394,2366,767,1304,817
4075,yellowBag,MC2-Image-Data/Person23/Person23_31.jpg,0.37596999999999997,2352,736,1694,2198
4076,eyeball,MC2-Image-Data/Person23/Person23_7.jpg,0.26564,1237,1059,686,726
4077,pinkCandle,MC2-Image-Data/Person23/Person23_7.jpg,0.34891,2514,1089,404,1049
4078,lavenderDie,MC2-Image-Data/Person23/Person23_7.jpg,0.9148799999999999,1371,1210,363,404
4079,yellowBag,MC2-Image-Data/Person23/Person23_7.jpg,0.4723,1156,11,2890,1674
4080,eyeball,MC2-Image-Data/Person23/Person23_30.jpg,0.28722,2460,1119,1143,565
4081,sign,MC2-Image-Data/Person23/Person23_30.jpg,0.33623000000000003,2111,545,1828,2490
4082,yellowBag,MC2-Image-Data/Person23/Person23_30.jpg,0.28752,27,696,2554,2258
4083,birdCall,MC2-Image-Data/Person23/Person23_24.jpg,0.31682,2635,1271,1412,1523
4084,cloudSign,MC2-Image-Data/Person23/Person23_24.jpg,0.38432,1949,807,1586,1603
4085,pinkCandle,MC2-Image-Data/Person23/Person23_24.jpg,0.32716999999999996,3468,11,269,938
4086,pumpkinNotes,MC2-Image-Data/Person23/Person23_24.jpg,0.43651,444,11,2245,2006
4087,sign,MC2-Image-Data/Person23/Person23_24.jpg,0.32589,404,1069,646,1966
4088,blueSunglasses,MC2-Image-Data/Person23/Person23_24.jpg,0.40543,1976,1291,1506,636
4089,canadaPencil,MC2-Image-Data/Person23/Person23_18.jpg,0.26366,404,11,1761,1593
4090,cloudSign,MC2-Image-Data/Person23/Person23_18.jpg,0.27776,2016,625,847,1069
4091,eyeball,MC2-Image-Data/Person23/Person23_18.jpg,0.29645,1882,908,1156,565
4092,paperPlate,MC2-Image-Data/Person23/Person23_18.jpg,0.50116,14,11,2581,2490
4093,blueSunglasses,MC2-Image-Data/Person23/Person23_18.jpg,0.30067,1828,1200,1237,404
4094,eyeball,MC2-Image-Data/Person23/Person23_20.jpg,0.2676,1358,1633,995,444
4095,metalKey,MC2-Image-Data/Person23/Person23_20.jpg,0.53984,1976,666,1519,1039
4096,redWhistle,MC2-Image-Data/Person23/Person23_20.jpg,0.34292,2796,756,968,827
4097,lavenderDie,MC2-Image-Data/Person23/Person23_20.jpg,0.39361999999999997,3119,908,350,515
4098,yellowBag,MC2-Image-Data/Person23/Person23_20.jpg,0.33266,1963,595,2084,2037
4099,canadaPencil,MC2-Image-Data/Person23/Person23_34.jpg,0.48115,175,676,3428,1815
4100,metalKey,MC2-Image-Data/Person23/Person23_34.jpg,0.44888999999999996,1318,1109,1680,1019
4101,sign,MC2-Image-Data/Person23/Person23_34.jpg,0.3127,1237,746,713,2289
4102,cloudSign,MC2-Image-Data/Person23/Person23_3.jpg,0.3182,1331,948,1613,1341
4103,partyFavor,MC2-Image-Data/Person23/Person23_3.jpg,0.34326,1680,414,1533,1583
4104,pinkCandle,MC2-Image-Data/Person23/Person23_3.jpg,0.37517,2527,1129,404,968
4105,sign,MC2-Image-Data/Person23/Person23_3.jpg,0.57682,2111,252,1264,2692
4106,hairClip,MC2-Image-Data/Person23/Person23_3.jpg,0.42243,2756,11,1116,948
4107,lavenderDie,MC2-Image-Data/Person23/Person23_3.jpg,0.54985,3038,31,484,555
4108,yellowBag,MC2-Image-Data/Person23/Person23_3.jpg,0.40473000000000003,14,11,2272,1583
4109,birdCall,MC2-Image-Data/Person23/Person23_2.jpg,0.34433,1533,1250,1264,1170
4110,cloudSign,MC2-Image-Data/Person23/Person23_2.jpg,0.39547,471,1331,1640,1412
4111,eyeball,MC2-Image-Data/Person23/Person23_2.jpg,0.33643,525,1684,995,736
4112,metalKey,MC2-Image-Data/Person23/Person23_2.jpg,0.26985,1103,1472,1546,1150
4113,pinkCandle,MC2-Image-Data/Person23/Person23_2.jpg,0.25985,1143,1664,283,767
4114,blueSunglasses,MC2-Image-Data/Person23/Person23_2.jpg,0.45158000000000004,1170,1613,1398,454
4115,lavenderDie,MC2-Image-Data/Person23/Person23_2.jpg,0.27775,1022,1795,498,515
4116,yellowBag,MC2-Image-Data/Person23/Person23_2.jpg,0.25609,646,1633,2433,1402
4117,cloudSign,MC2-Image-Data/Person23/Person23_35.jpg,0.31681,1237,11,1264,1109
4118,eyeball,MC2-Image-Data/Person23/Person23_35.jpg,0.28283,1318,636,1062,636
4119,pinkCandle,MC2-Image-Data/Person23/Person23_35.jpg,0.2686,1385,474,404,998
4120,sign,MC2-Image-Data/Person23/Person23_35.jpg,0.57919,914,484,1344,2551
4121,lavenderDie,MC2-Image-Data/Person23/Person23_35.jpg,0.28421,1990,968,283,414
4122,birdCall,MC2-Image-Data/Person23/Person23_21.jpg,0.42638000000000004,1882,676,1707,1875
4123,canadaPencil,MC2-Image-Data/Person23/Person23_21.jpg,0.31564000000000003,1560,11,1775,1351
4124,eyeball,MC2-Image-Data/Person23/Person23_21.jpg,0.25635,2648,1200,726,817
4125,pinkCandle,MC2-Image-Data/Person23/Person23_21.jpg,0.35194000000000003,2258,11,404,1281
4126,redWhistle,MC2-Image-Data/Person23/Person23_21.jpg,0.75837,2057,898,1331,1402
4127,sign,MC2-Image-Data/Person23/Person23_21.jpg,0.5484899999999999,2191,11,1089,1704
4128,hairClip,MC2-Image-Data/Person23/Person23_21.jpg,0.5685600000000001,2232,1109,1035,1059
4129,yellowBag,MC2-Image-Data/Person23/Person23_21.jpg,0.33482,14,11,2527,2168
4130,pinkCandle,MC2-Image-Data/Person23/Person23_37.jpg,0.30480999999999997,2594,132,283,817
4131,sign,MC2-Image-Data/Person23/Person23_37.jpg,0.29909,2326,11,834,1775
4132,hairClip,MC2-Image-Data/Person23/Person23_37.jpg,0.27152,2541,11,995,908
4133,birdCall,MC2-Image-Data/Person23/Person23_23.jpg,0.34536,390,918,1788,1805
4134,canadaPencil,MC2-Image-Data/Person23/Person23_23.jpg,0.25137,54,1472,2527,1563
4135,eyeball,MC2-Image-Data/Person23/Person23_23.jpg,0.40962,686,1523,1183,625
4136,pinkCandle,MC2-Image-Data/Person23/Person23_23.jpg,0.3495,242,11,390,1129
4137,sign,MC2-Image-Data/Person23/Person23_23.jpg,0.35946,2500,11,1062,2067
4138,yellowBag,MC2-Image-Data/Person23/Person23_23.jpg,0.35414,1103,11,2702,2148
4139,canadaPencil,MC2-Image-Data/Person23/Person23_1.jpg,0.30106,1600,535,1734,2077
4140,cloudSign,MC2-Image-Data/Person23/Person23_1.jpg,0.26077,1734,263,888,1402
4141,eyeball,MC2-Image-Data/Person23/Person23_1.jpg,0.34147,1479,756,847,867
4142,noisemaker,MC2-Image-Data/Person23/Person23_1.jpg,0.42836,1197,525,2527,2137
4143,pinkCandle,MC2-Image-Data/Person23/Person23_1.jpg,0.36409,1963,1553,404,988
4144,blueSunglasses,MC2-Image-Data/Person23/Person23_1.jpg,0.37062,1533,918,1264,545
4145,lavenderDie,MC2-Image-Data/Person23/Person23_1.jpg,0.25384,2245,918,390,454
4146,yellowBag,MC2-Image-Data/Person23/Person23_1.jpg,0.25159000000000004,1089,11,2729,1140
4147,birdCall,MC2-Image-Data/Person23/Person23_22.jpg,0.49355,202,958,1600,1724
4148,eyeball,MC2-Image-Data/Person23/Person23_22.jpg,0.36530999999999997,498,1492,1022,726
4149,pinkCandle,MC2-Image-Data/Person23/Person23_22.jpg,0.29197,242,263,404,998
4150,sign,MC2-Image-Data/Person23/Person23_22.jpg,0.3832,2111,11,1264,1775
4151,hairClip,MC2-Image-Data/Person23/Person23_22.jpg,0.25251,1896,1008,1103,1250
4152,lavenderDie,MC2-Image-Data/Person23/Person23_22.jpg,0.35135,2568,1825,350,444
4153,yellowBag,MC2-Image-Data/Person23/Person23_22.jpg,0.39377,1089,11,2729,2168
4154,cloudSign,MC2-Image-Data/Person23/Person23_36.jpg,0.27266,14,1644,995,1210
4155,pinkCandle,MC2-Image-Data/Person23/Person23_36.jpg,0.2737,2608,242,242,978
4156,sign,MC2-Image-Data/Person23/Person23_36.jpg,0.27195,3105,101,941,2934
4157,birdCall,MC2-Image-Data/Person23/Person23_13.jpg,0.49835,1963,1714,1546,1321
4158,canadaPencil,MC2-Image-Data/Person23/Person23_13.jpg,0.26079,1788,202,1922,1916
4159,eyeball,MC2-Image-Data/Person23/Person23_13.jpg,0.55011,2030,2037,834,908
4160,blueSunglasses,MC2-Image-Data/Person23/Person23_13.jpg,0.25038,2191,2319,1035,323
4161,yellowBag,MC2-Image-Data/Person23/Person23_13.jpg,0.39305,14,11,2554,2369
4162,birdCall,MC2-Image-Data/Person23/Person23_12.jpg,0.27523000000000003,565,303,2057,1724
4163,eyeball,MC2-Image-Data/Person23/Person23_12.jpg,0.42201000000000005,1224,1160,726,484
4164,sign,MC2-Image-Data/Person23/Person23_12.jpg,0.32359,498,625,1049,2410
4165,blueSunglasses,MC2-Image-Data/Person23/Person23_12.jpg,0.33347,1237,1129,1277,545
4166,lavenderDie,MC2-Image-Data/Person23/Person23_12.jpg,0.5221600000000001,1371,1210,323,353
4167,yellowBag,MC2-Image-Data/Person23/Person23_12.jpg,0.5259199999999999,2164,1039,1882,1996
4168,pinkCandle,MC2-Image-Data/Person23/Person23_38.jpg,0.26899999999999996,2594,2117,269,726
4169,pumpkinNotes,MC2-Image-Data/Person23/Person23_38.jpg,0.33279000000000003,283,333,2016,2531
4170,sign,MC2-Image-Data/Person23/Person23_38.jpg,0.25561,135,11,578,2389
4171,eyeball,MC2-Image-Data/Person23/Person23_10.jpg,0.38554,2043,827,753,756
4172,blueSunglasses,MC2-Image-Data/Person23/Person23_10.jpg,0.39404,1452,827,1425,716
4173,birdCall,MC2-Image-Data/Person23/Person23_11.jpg,0.30273,1775,1049,1358,1573
4174,canadaPencil,MC2-Image-Data/Person23/Person23_11.jpg,0.26813000000000003,847,11,2111,1472
4175,cloudSign,MC2-Image-Data/Person23/Person23_11.jpg,0.25895999999999997,1519,11,1250,908
4176,eyeball,MC2-Image-Data/Person23/Person23_11.jpg,0.41551000000000005,1197,817,780,726
4177,metalKey,MC2-Image-Data/Person23/Person23_11.jpg,0.56339,1197,11,1922,1230
4178,pinkCandle,MC2-Image-Data/Person23/Person23_11.jpg,0.2937,3455,1744,283,1059
4179,pumpkinNotes,MC2-Image-Data/Person23/Person23_11.jpg,0.36593000000000003,68,232,2406,1875
4180,sign,MC2-Image-Data/Person23/Person23_11.jpg,0.53768,2097,615,726,2420
4181,blueSunglasses,MC2-Image-Data/Person23/Person23_11.jpg,0.43044,672,1119,1250,555
4182,hairClip,MC2-Image-Data/Person23/Person23_11.jpg,0.46663999999999994,1062,1916,1049,1119
4183,yellowBag,MC2-Image-Data/Person23/Person23_11.jpg,0.48673,14,877,1896,1916
4184,sign,MC2-Image-Data/Person23/Person23_39.jpg,0.38473,2258,686,914,2349
4185,birdCall,MC2-Image-Data/Person23/Person23_15.jpg,0.29357,713,121,1197,1230
4186,cloudSign,MC2-Image-Data/Person23/Person23_15.jpg,0.35666,1143,152,888,1573
4187,cupcakePaper,MC2-Image-Data/Person23/Person23_15.jpg,0.26064,578,1220,2003,1815
4188,eyeball,MC2-Image-Data/Person23/Person23_15.jpg,0.70124,874,525,820,504
4189,pinkCandle,MC2-Image-Data/Person23/Person23_15.jpg,0.28625,1452,696,296,958
4190,blueSunglasses,MC2-Image-Data/Person23/Person23_15.jpg,0.33831999999999995,740,787,1116,373
4191,hairClip,MC2-Image-Data/Person23/Person23_15.jpg,0.40193,1022,434,1089,1089
4192,yellowBag,MC2-Image-Data/Person23/Person23_15.jpg,0.45924,14,1039,2662,1996
4193,cloudSign,MC2-Image-Data/Person23/Person23_29.jpg,0.32024,552,1160,874,867
4194,pinkCandle,MC2-Image-Data/Person23/Person23_29.jpg,0.325,834,2218,323,817
4195,pumpkinNotes,MC2-Image-Data/Person23/Person23_29.jpg,0.28820999999999997,14,777,2191,1613
4196,redWhistle,MC2-Image-Data/Person23/Person23_29.jpg,0.88976,162,726,1654,1341
4197,sign,MC2-Image-Data/Person23/Person23_29.jpg,0.4727,363,877,753,2158
4198,yellowBag,MC2-Image-Data/Person23/Person23_29.jpg,0.4877,1344,968,2702,2067
4199,canadaPencil,MC2-Image-Data/Person23/Person23_28.jpg,0.36411,14,666,1519,1845
4200,cloudSign,MC2-Image-Data/Person23/Person23_28.jpg,0.26459,1519,1160,1250,1341
4201,eyeball,MC2-Image-Data/Person23/Person23_28.jpg,0.42768999999999996,1183,948,740,474
4202,pinkCandle,MC2-Image-Data/Person23/Person23_28.jpg,0.32300999999999996,1062,11,457,797
4203,sign,MC2-Image-Data/Person23/Person23_28.jpg,0.42358999999999997,310,11,847,2420
4204,silverStraw,MC2-Image-Data/Person23/Person23_28.jpg,0.27309,14,686,1761,1815
